"","...1","fid","mean_elev","elev_band","geometry","aspect","canopy_height","slope","road_lenght"
"1329",1329,1455,1001.46155788411,"1000-2000m","list(c(94.340777473611",94.34133720742,94.3922073364653,"94.3916263887469, 94.340777473611, 28.0223599695032, 28.0674837503405, 28.0669772575172, 28.0218544326221, 28.0223599695032)),225.664558453101,30.2562801734719,21.9886785890043",0
"1330",1330,1456,1271.07457158998,"1000-2000m","list(c(94.3916263887469",94.3922073364653,94.4430761205486,"94.4424739613123, 94.3916263887469, 28.0218544326221, 28.0669772575172, 28.0664519241409, 28.0213300907379, 28.0218544326221)),164.739565765743,33.3803292500489,25.1538032849475",0
"1331",1331,1457,847.866769192141,"0-1000m","list(c(94.4424739613123",94.4430761205486,94.4939435105851,"94.4933201423094, 94.4424739613123, 28.0213300907379, 28.0664519241409, 28.0659077520958, 28.0207869457303, 28.0213300907379)),172.391637769229,24.5511726788112,23.0007204303643",0
"1332",1332,1458,656.277584900896,"0-1000m","list(c(94.4933201423094",94.4939435105851,94.5448094574979,"94.5441648827485, 94.4933201423094, 28.0207869457303, 28.0659077520958, 28.065344743334, 28.0202249995465, 28.0207869457303)),173.893075184401,21.4308177243246,22.0604333098748",31638.1455964275
"1333",1333,1459,698.164113991589,"0-1000m","list(c(94.5441648827485",94.5448094574979,94.5956739122184,"94.5950081336481, 94.5441648827485, 28.0202249995465, 28.065344743334, 28.0647628998744, 28.0196442542007, 28.0202249995465)),193.291777343883,20.3358645985515,21.728978158973",8651.03531785526
"1334",1334,1460,960.02856066788,"0-1000m","list(c(94.5950081336481",94.5956739122184,94.646536825687,"94.6458498460356, 94.5950081336481, 28.0196442542007, 28.0647628998744, 28.0641622238039, 28.0190447117745, 28.0196442542007)),187.590996776202,24.2771151659955,21.6620206450891",15367.7055383996
"1335",1335,1461,953.482072970585,"0-1000m","list(c(94.6458498460356",94.646536825687,94.6973981488528,"94.6966899709472, 94.6458498460356, 28.0190447117745, 28.0641622238039, 28.0635427172764, 28.0184263744169, 28.0190447117745)),181.405757850932,25.1658320382202,20.3833321621863",19649.6316513443
"1336",1336,1462,747.612642018706,"0-1000m","list(c(94.6966899709472",94.6973981488528,94.7482578326742,"94.7475284594285, 94.6966899709472, 28.0184263744169, 28.0635427172764, 28.0629043825134, 28.0177892443437, 28.0184263744169)),161.375368389536,25.416005425568,19.7280816670004",6380.9711774052
"1337",1337,1463,981.885663172431,"0-1000m","list(c(94.7475284594285",94.7482578326742,94.7991158281194,"94.7983652625343, 94.7475284594285, 28.0177892443437, 28.0629043825134, 28.0622472218038, 28.0171333238384, 28.0177892443437)),179.965682316839,28.7677655347759,19.4200293833462",420.049621179772
"1338",1338,1464,724.91765559904,"0-1000m","list(c(94.7983652625343",94.7991158281194,94.8499720861661,"94.8492003313294, 94.7983652625343, 28.0171333238384, 28.0622472218038, 28.0615712375037, 28.0164586152514, 28.0171333238384)),172.318180291101,28.7965392078806,22.1218908946819",0
"1339",1339,1465,1016.73921913251,"1000-2000m","list(c(94.8492003313294",94.8499720861661,94.9008265578024,"94.9000336168888, 94.8492003313294, 28.0164586152514, 28.0615712375037, 28.0608764320366, 28.0157651210002, 28.0164586152514)),192.518191900848,33.8344829798839,27.5827404546561",0
"1340",1340,1466,1158.43845332999,"1000-2000m","list(c(94.9000336168888",94.9008265578024,94.9516791940264,"94.9508650702975, 94.9000336168888, 28.0157651210002, 28.0608764320366, 28.0601628078932, 28.0150528435696, 28.0157651210002)),174.898228980968,34.903244879545,28.8038223206718",129.842840687352
"1341",1341,1467,1161.48696502967,"1000-2000m","list(c(94.9508650702975",94.9516791940264,95.0025299458473,"95.0016946426516, 94.9508650702975, 28.0150528435696, 28.0601628078932, 28.0594303676317, 28.0143217855115, 28.0150528435696)),198.586518783367,33.0506265049154,30.2145140269113",0
"1342",1342,1468,1412.69386730274,"1000-2000m","list(c(95.0016946426516",95.0025299458473,95.0533787642851,"95.0525222850577, 95.0016946426516, 28.0143217855115, 28.0594303676317, 28.0586791138773, 28.0135719494448, 28.0143217855115)),211.640888097966,33.4782409565305,29.3208787804458",0
"1343",1343,1469,1566.96745991668,"1000-2000m","list(c(95.0525222850577",95.0533787642851,95.1042256003711,"95.103347948634, 95.0525222850577, 28.0135719494448, 28.0586791138773, 28.0579090493227, 28.0128033380555, 28.0135719494448)),174.178695370958,34.5429563028075,27.7163514441897",0
"1344",1344,1470,1287.13467453393,"1000-2000m","list(c(95.103347948634",95.1042256003711,95.1550704051479,"95.1541715845098, 95.103347948634, 28.0128033380555, 28.0579090493227, 28.0571201767274, 28.0120159540966, 28.0128033380555)),168.761875878293,34.220210023934,27.131968804506",0
"1345",1345,1471,846.489611449375,"0-1000m","list(c(95.1541715845098",95.1550704051479,95.2059131296702,"95.2049931438265, 95.1541715845098, 28.0120159540966, 28.0571201767274, 28.0563124989185, 28.0112098003883, 28.0120159540966)),164.682500560302,34.550920455461,25.2580480250067",0
"1346",1346,1472,512.806558515339,"0-1000m","list(c(95.2049931438265",95.2059131296702,95.2567537250047,"95.2558125777373, 95.2049931438265, 28.0112098003883, 28.0563124989185, 28.05548601879, 28.0103848798175, 28.0112098003883)),166.996490723577,30.3504036089532,17.4744256375497",2122.67848020015
"1347",1347,1473,269.476680685456,"0-1000m","list(c(95.2558125777373",95.2567537250047,95.3075921422304,"95.306629837408, 95.2558125777373, 28.0103848798175, 28.05548601879, 28.0546407393031, 28.0095411953383, 28.0103848798175)),155.106078136214,24.2489543299831,9.32931520278639",7602.39292474191
"1348",1348,1474,158.341441215241,"0-1000m","list(c(95.306629837408",95.3075921422304,95.3584283324391,"95.3574448740169, 95.306629837408, 28.0095411953383, 28.0546407393031, 28.053776663486, 28.0086787499716, 28.0095411953383)),169.416527727122,15.7181634791312,2.59035328911527",44868.9750254746
"1349",1349,1475,151.481599545512,"0-1000m","list(c(95.3574448740169",95.3584283324391,95.4092622467356,"95.4082576387551, 95.3574448740169, 28.0086787499716, 28.053776663486, 28.0528937944342, 28.0077975468051, 28.0086787499716)),171.026333894318,22.1925614418351,2.80723433294194",639.942884508916
"1350",1350,1476,142.91795869688,"0-1000m","list(c(95.4082576387551",95.4092622467356,95.4600938362376,"95.459068082827, 95.4082576387551, 28.0077975468051, 28.0528937944342, 28.0519921353099, 28.0068975889937, 28.0077975468051)),174.598818493085,9.65281789785621,1.7839196853724",0
"1351",1351,1477,149.684545853995,"0-1000m","list(c(95.459068082827",95.4600938362376,95.5109230520766,"95.5098761574504, 95.459068082827, 28.0068975889937, 28.0519921353099, 28.0510716893426, 28.0059788797589, 28.0068975889937)),182.112281220667,15.8536300415531,2.05404762630628",5579.63819298431
"1352",1352,1478,158.490468375205,"0-1000m","list(c(95.5098761574504",95.5109230520766,95.5617498453979,"95.560681813857, 95.5098761574504, 28.0059788797589, 28.0510716893426, 28.0501324598286, 28.005041422389, 28.0059788797589)),180.13716208986,18.7672803172362,1.82335220307413",0
"1353",1353,1479,161.585336764798,"0-1000m","list(c(95.560681813857",95.5617498453979,95.6125741673608,"95.6114850032924, 95.560681813857, 28.005041422389, 28.0501324598286, 28.0491744501312, 28.0040852202393, 28.005041422389)),176.054873420522,17.5785982416884,2.44312129278718",7158.77817505834
"1354",1354,1480,160.305285292825,"0-1000m","list(c(95.6114850032924",95.6125741673608,95.6633959691388,"95.6622856770165, 95.6114850032924, 28.0040852202393, 28.0491744501312, 28.0481976636806, 28.0031102767314, 28.0040852202393)),180.6612450404,16.8823137884825,2.20312547489122",2667.69710472769
"1355",1355,1481,160.460800403989,"0-1000m","list(c(95.6622856770165",95.6633959691388,95.7142152019204,"95.7130837863038, 95.6622856770165, 28.0031102767314, 28.0481976636806, 28.047202103974, 28.0021165953542, 28.0031102767314)),180.83258258642,17.7386526435716,1.99515373125898",0
"1356",1356,1482,165.559067227418,"0-1000m","list(c(95.7130837863038",95.7142152019204,95.7650318169086,"95.7638792824436, 95.7130837863038, 28.0021165953542, 28.047202103974, 28.0461877745752, 28.0011041796629, 28.0021165953542)),178.557399398064,16.1111987644919,2.0891183212532",5286.10577520217
"1357",1357,1483,167.399943506371,"0-1000m","list(c(95.7638792824436",95.7650318169086,95.8158457653219,"95.8146721167406, 95.7638792824436, 28.0011041796629, 28.0461877745752, 28.0451546791151, 28.0000730332795, 28.0011041796629)),179.29563724298,14.2840747576317,1.87037066937183",3326.17207796112
"1358",1358,1484,186.181227117788,"0-1000m","list(c(95.8146721167406",95.8158457653219,95.8666569983943,"95.8654622405146, 95.8146721167406, 28.0000730332795, 28.0451546791151, 28.0441028212911, 27.9990231598924, 28.0000730332795)),190.616104296059,15.230976859855,2.16924131241031",13106.7998516973
"1359",1359,1485,214.134957002071,"0-1000m","list(c(95.8654622405146",95.8666569983943,95.9174654673752,"95.9162496051015, 95.8654622405146, 27.9990231598924, 28.0441028212911, 28.0430322048675, 27.9979545632569, 27.9990231598924)),188.71669234016,15.732690553193,2.90349241470845",12845.541509276
"1360",1360,1486,247.44656609014,"0-1000m","list(c(95.9162496051015",95.9174654673752,95.9682711235305,"95.9670341618527, 95.9162496051015, 27.9979545632569, 28.0430322048675, 28.0419428336753, 27.9968672471947, 27.9979545632569)),189.863086136379,17.2118159856203,3.11822377707465",5160.33079378092
"1361",1361,1487,273.838585148453,"0-1000m","list(c(95.9670341618527",95.9682711235305,96.0190739181422,"96.0178158621362, 95.9670341618527, 27.9968672471947, 28.0419428336753, 28.0408347116122, 27.995761215594, 27.9968672471947)),187.005402116002,20.0450594395312,3.17263736082574",5871.80773473649
"1362",1362,1488,301.519113677735,"0-1000m","list(c(96.0178158621362",96.0190739181422,96.0698738025089,"96.0685946573364, 96.0178158621362, 27.995761215594, 28.0408347116122, 28.0397078426425, 27.9946364724094, 27.995761215594)),188.192289250496,19.964844524345,2.92565521184978",0
"1363",1363,1489,325.12908723646,"0-1000m","list(c(96.0685946573364",96.0698738025089,96.1206707279459,"96.1193704988547, 96.0685946573364, 27.9946364724094, 28.0397078426425, 28.038562230797, 27.9934930216622, 27.9946364724094)),183.510544423426,17.9286275699871,5.49077534580307",0
"1364",1364,1490,364.867177201682,"0-1000m","list(c(96.1193704988547",96.1206707279459,96.1714646457861,"96.1701433381095, 96.1193704988547, 27.9934930216622, 28.038562230797, 28.0373978801733, 27.9923308674397, 27.9934930216622)),204.757617763191,13.041528717432,6.57348000791876",0
"1365",1365,1491,586.469493440462,"0-1000m","list(c(96.1701433381095",96.1714646457861,96.2222555073795,"96.2209131265365, 96.1701433381095, 27.9923308674397, 28.0373978801733, 28.0362147949352, 27.991150013896, 27.9923308674397)),201.971885407866,21.4012797047116,14.1430489023587",7313.62719875872
"1366",1366,1492,1077.68716071203,"1000-2000m","list(c(96.2209131265365",96.2222555073795,96.2730432640939,"96.2716798155891, 96.2209131265365, 27.991150013896, 28.0362147949352, 28.0350129793133, 27.9899504652512, 27.991150013896)),210.073589592142,30.2178687758927,27.9609100430346",0
"1367",1367,1493,1373.76894105831,"1000-2000m","list(c(96.2716798155891",96.2730432640939,96.3238278673151,"96.3224433567386, 96.2716798155891, 27.9899504652512, 28.0350129793133, 28.0337924376044, 27.9887322257917, 27.9899504652512)),146.423710777934,31.8881142492129,27.8213796530257",0
"1368",1368,1494,971.298411901324,"0-1000m","list(c(96.3224433567386",96.3238278673151,96.3746092684472,"96.3732037014747, 96.3224433567386, 27.9887322257917, 28.0337924376044, 28.0325531741719, 27.9874952998705, 27.9887322257917)),178.992461228896,29.4998368236649,26.6533551822086",0
"1369",1369,1495,1173.72099482389,"1000-2000m","list(c(96.3732037014747",96.3746092684472,96.4253874189128,"96.4239608013054, 96.3732037014747, 27.9874952998705, 28.0325531741719, 28.0312951934455, 27.9862396919063, 27.9874952998705)),160.45417276204,28.8820982669731,31.5675113048685",4042.26739004762
"1370",1370,1496,1105.94309836168,"1000-2000m","list(c(96.4239608013054",96.4253874189128,96.4761622701533,"96.4747146077575, 96.4239608013054, 27.9862396919063, 28.0312951934455, 28.030018499921, 27.9849654063843, 27.9862396919063)),222.624323105392,32.0751325284507,32.2205575811269",4519.61242566463
"1371",1371,1497,2153.03264076329,"2000-2500m","list(c(96.4747146077575",96.4761622701533,96.5269337736293,"96.5254650723768, 96.4747146077575, 27.9849654063843, 28.030018499921, 28.0287230981608, 27.9836724478557, 27.9849654063843)),189.552309128619,32.7884055501979,34.4791944080492",0
"1372",1372,1498,2110.99902158818,"2000-2500m","list(c(96.5254650723768",96.5269337736293,96.5777018808208,"96.5762121467285, 96.5254650723768, 27.9836724478557, 28.0287230981608, 28.0274089927934, 27.9823608209378, 27.9836724478557)),138.696711630912,30.5341340696426,33.6621552227009",0
"1373",1373,1499,1339.42050091018,"1000-2000m","list(c(96.5762121467285",96.5777018808208,96.6284665432273,"96.6269557823975, 96.5762121467285, 27.9823608209378, 28.0274089927934, 28.0260761885135, 27.9810305303139, 27.9823608209378)),170.695840100591,29.4768634532233,31.8173397137834",3274.29173483574
"1374",1374,1500,1417.88619672337,"1000-2000m","list(c(96.6269557823975",96.6284665432273,96.6792277123683,"96.6776959309882, 96.6269557823975, 27.9810305303139, 28.0260761885135, 28.0247246900819, 27.9796815807334, 27.9810305303139)),213.932661092671,29.7523078031468,33.2087532347571",9257.20038084616
"1375",1375,1501,2439.13577831082,"2000-2500m","list(c(96.6776959309882",96.6792277123683,96.7299853397837,"96.7284325441256, 96.6776959309882, 27.9796815807334, 28.0247246900819, 28.0233545023256, 27.9783139770114, 27.9796815807334)),187.705434062016,30.4682510745764,34.4042885531373",3742.38172474509
"1376",1376,1502,1899.54827066725,"1000-2000m","list(c(96.7284325441256",96.7299853397837,96.7807393770337,"96.7791655734547, 96.7284325441256, 27.9783139770114, 28.0233545023256, 28.0219656301376, 27.9769277240292, 27.9783139770114)),210.606216538218,33.4475671359916,33.656266391212",3552.03993307455
"1377",1377,1503,1653.33868829693,"1000-2000m","list(c(96.9313426753567",96.9329794637061,96.9837186563158,"96.9820608863228, 96.9313426753567, 27.97265711932, 28.0176869569029, 28.0162233972375, 27.9711963194247, 27.97265711932)),167.295665576454,29.4667844522968,35.2192346156659",5806.25331668325
"1378",1378,1504,2344.73815203063,"2000-2500m","list(c(96.9820608863228",96.9837186563158,97.0344540168782,"97.0327752720224, 96.9820608863228, 27.9711963194247, 28.0162233972375, 28.0147411785946, 27.9697168956617, 27.9711963194247)),204.856711643771,37.5685272711809,37.3951005600532",0
"1379",1379,1505,2079.58584313848,"2000-2500m","list(c(93.1710660237155",93.1711375435938,93.2220463389023,"93.2219535250212, 93.1710660237155, 28.073929768542, 28.1190654190571, 28.1189924861132, 28.0738569731191, 28.073929768542)),173.989368766108,37.9017672354845,32.4825138185525",0
"1380",1380,1506,1678.37408197853,"1000-2000m","list(c(93.2219535250212",93.2220463389023,93.2729549194049,"93.2728408119037, 93.2219535250212, 28.0738569731191, 28.1189924861132, 28.118900652291, 28.0737653124567, 28.0738569731191)),185.172229192512,40.08392538622,30.053101532706",0
"1381",1381,1507,1271.58571829843,"1000-2000m","list(c(93.2728408119037",93.2729549194049,93.3238632358208,"93.3237278351701, 93.2728408119037, 28.0737653124567, 28.118900652291, 28.1187899179203, 28.073654786884, 28.0737653124567)),180.867763870602,35.5309079133338,28.9993560796595",14470.4535233475
"1382",1382,1508,1178.03505743519,"1000-2000m","list(c(93.3237278351701",93.3238632358208,93.374771238871,"93.3746145456292, 93.3237278351701, 28.073654786884, 28.1187899179203, 28.1186602833988, 28.0735253967975, 28.073654786884)),173.362016195294,33.1089719677188,28.1656856010272",21976.2529175363
"1383",1383,1509,1165.09550263725,"1000-2000m","list(c(93.3746145456292",93.374771238871,93.4256788792783,"93.4255008940915, 93.3746145456292, 28.0735253967975, 28.1186602833988, 28.1185117491922, 28.0733771426619, 28.0735253967975)),191.054940306221,35.9770115987347,31.3570637356583",10360.4323560805
"1384",1384,1510,1658.29474735495,"1000-2000m","list(c(93.4255008940915",93.4256788792783,93.4765861077674,"93.4763868313696, 93.4255008940915, 28.0733771426619, 28.1185117491922, 28.1183443158337, 28.0732100250092, 28.0733771426619)),208.696143226837,37.3188071718291,31.330195769276",0
"1385",1385,1511,2114.89583202561,"2000-2500m","list(c(93.4763868313696",93.4765861077674,93.5274928750656,"93.5272723082785, 93.4763868313696, 28.0732100250092, 28.1183443158337, 28.1181579839248, 28.0730240444392, 28.0732100250092)),173.521983478843,33.7208471410244,25.7193205320612",0
"1386",1386,1512,1524.68309353641,"1000-2000m","list(c(93.5272723082785",93.5274928750656,93.5783991319029,"93.578157275636, 93.5272723082785, 28.0730240444392, 28.1181579839248, 28.1179527541347, 28.0728192016196, 28.0730240444392)),161.280305726526,32.5619237027662,25.2031246954573",0
